,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr
1865,014D781518,014D,56.8529187,-62.6650861,180.0,76.0,2.0,25.0,12.0,,110.0,2.7,,2.0,120.0,27.2,80.0,0.8,Routine,014D,56.8528,-62.66598,313.0,1.75,,2.2,,20.6,0.5,0.02,0.26,1.09,128.7,13.2,10.9,0.15,84.74,13.42,7.67,2.19,2.9,1.9,16.86,,,114.0,2.55,0.03,0.02,67.5,1.9,1.06,0.08,119.0,2.37,0.009,0.38,84.95,33.7,0.108,1.67,,20.18,,2.0,,0.5,0.02,8.3,2.3,17.88,,15.1,,2.22,,0.4,0.011,0.07,1.04,0.5,9.0,,68.38,6.88,196.1,0.3
1866,014D783002,014D,56.7980352,-62.4216055,48.0,14.0,3.0,7.0,4.0,,100.0,1.2,,,170.0,32.2,100.0,1.4,Routine,014D,56.79791,-62.4225,81.0,2.6,,0.5,,40.0,0.2,0.03,0.48,0.24,60.6,4.7,21.8,0.18,17.73,3.04,1.39,0.83,1.17,6.7,3.99,,,102.0,0.53,,0.02,29.8,3.0,0.14,0.12,95.0,1.92,0.023,1.68,28.71,9.6,0.123,2.92,,7.47,,2.3,,0.19,,1.6,1.3,5.09,0.3,30.0,,0.52,,0.3,0.037,0.05,0.19,1.2,36.0,,13.08,1.04,57.5,0.3
1867,014D783004,014D,56.771816,-62.3742175,38.0,14.0,2.0,7.0,4.0,,60.0,1.1,,2.0,175.0,24.6,70.0,0.9,Routine,014D,56.7717,-62.37511,44.0,1.9,,1.6,,37.4,0.2,0.02,0.43,0.18,60.7,3.5,16.3,0.18,14.11,2.26,1.18,0.88,0.95,4.3,3.13,,,78.0,0.44,,0.03,29.8,3.4,0.12,0.13,49.0,1.44,0.038,1.26,26.58,10.0,0.06,2.67,,7.39,,2.7,,0.16,,1.5,0.7,4.66,0.2,26.2,,0.39,,0.3,0.031,0.05,0.15,0.8,26.0,,11.11,0.83,51.8,0.2
1868,014D783005,014D,56.7589528,-62.3692308,52.0,14.0,2.0,6.0,4.0,,60.0,1.5,,2.0,185.0,21.6,70.0,1.0,First Field Duplicate,014D,56.75883,-62.37012,51.0,1.76,0.4,0.2,,39.8,0.2,0.02,0.41,0.2,60.9,3.7,15.5,0.19,13.49,2.58,1.31,0.95,1.36,4.2,4.17,,,73.0,0.5,,0.03,31.8,3.7,0.13,0.15,55.0,1.78,0.044,1.16,28.76,9.7,0.082,2.65,,7.75,,2.7,,0.11,,1.6,0.6,5.25,0.3,26.1,,0.47,,0.5,0.032,0.05,0.19,0.9,35.0,0.2,12.14,1.01,53.8,0.2
1869,014D783007,014D,56.7630788,-62.3217235,88.0,18.0,3.0,8.0,11.0,,200.0,3.8,,3.0,170.0,21,90.0,1.6,Routine,014D,56.76296,-62.32262,108.0,2.5,,0.4,,44.7,0.4,0.09,0.36,0.32,79.3,10.1,19.8,0.17,19.22,3.82,1.97,1.27,3.78,4.2,5.78,,,93.0,0.68,,0.03,40.7,3.8,0.23,0.14,237.0,4.66,0.034,1.12,38.67,11.2,0.14,2.69,,10.78,,2.7,,0.14,,2.5,1.3,6.94,0.2,21.0,,0.65,,0.7,0.031,0.08,0.27,1.1,46.0,0.1,18.09,1.63,88.0,0.1
1870,014D783008,014D,56.6944249,-62.2834795,58.0,24.0,,10.0,8.0,,100.0,2.2,,4.0,135.0,27,100.0,1.9,Routine,014D,56.6943,-62.28437,84.0,2.06,0.3,0.5,,37.4,0.8,0.04,0.32,0.29,67.6,7.4,17.6,0.14,27.74,4.6,2.72,0.92,2.05,3.3,5.49,,,93.0,0.93,,0.02,31.7,2.4,0.33,0.1,91.0,5.03,0.023,1.35,32.39,13.1,0.065,3.2,,8.61,,2.0,,0.18,0.02,1.9,1.0,6.7,0.2,23.1,,0.78,,0.6,0.03,0.09,0.39,1.7,41.0,0.1,24.18,2.43,64.1,0.3
1871,014D783009,014D,56.6647557,-62.2735038,64.0,20.0,2.0,9.0,18.0,,3800.0,7.45,,7.0,240.0,11.8,90.0,2.4,Routine,014D,56.66464,-62.27439,134.0,1.71,0.4,1.4,,86.3,0.7,0.07,0.37,0.23,108.8,17.5,23.6,0.31,20.41,4.19,2.04,1.04,7.76,4.1,5.43,,,77.0,0.78,0.02,0.08,50.7,6.1,0.24,0.23,3956.0,6.53,0.046,1.55,47.4,13.0,0.155,4.7,,12.25,,6.1,,0.07,,3.3,1.2,7.3,0.4,19.3,,0.67,0.03,4.4,0.056,0.15,0.32,2.0,54.0,0.3,19.75,1.79,61.8,0.8
1872,014D783010,014D,56.5850553,-62.2520781,76.0,26.0,2.0,12.0,10.0,,140.0,2.3,,2.0,290.0,32,100.0,0.9,Routine,014D,56.58494,-62.25296,92.0,2.52,,1.0,,49.5,0.5,0.03,0.49,0.22,55.6,10.3,14.4,0.18,28.81,3.51,1.59,1.02,2.04,7.2,4.45,,,109.0,0.64,,0.04,26.4,4.5,0.15,0.39,125.0,2.56,0.042,1.43,28.39,17.9,0.184,3.87,,6.78,,2.6,,0.15,,1.2,1.4,5.38,0.5,24.9,,0.61,,0.2,0.029,0.05,0.21,0.8,29.0,,15.09,1.31,78.1,1.0
1873,014D783011,014D,56.5656897,-62.261866,102.0,38.0,2.0,10.0,10.0,,180.0,3.4,,5.0,290.0,33.4,130.0,1.2,Routine,014D,56.56557,-62.26275,222.0,3.22,,0.5,,67.1,1.1,0.04,0.54,0.47,101.7,9.7,17.6,0.21,40.18,6.71,3.1,1.89,3.44,6.4,8.45,,0.03,129.0,1.2,0.03,0.05,50.2,4.9,0.33,0.23,192.0,5.28,0.024,1.87,54.97,13.5,0.252,4.84,,13.05,,3.2,,0.2,0.03,2.6,2.6,9.62,0.6,22.9,,1.11,,0.4,0.034,0.08,0.4,1.1,35.0,0.1,30.04,2.4,102.0,1.1
1874,014D783012,014D,56.5391758,-62.1977257,46.0,20.0,5.0,8.0,5.0,,90.0,1.45,,3.0,350.0,10.6,70.0,2.1,Routine,014D,56.53906,-62.19861,75.0,1.24,,0.6,,40.4,0.9,0.04,0.34,0.17,99.3,4.7,20.1,0.17,18.94,4.7,2.19,0.82,1.24,4.3,6.05,,0.13,62.0,0.87,,0.04,46.0,5.0,0.24,0.19,80.0,2.23,0.029,2.3,45.75,11.1,0.103,4.93,,11.53,,3.0,,0.1,,2.4,0.9,7.5,0.8,15.6,,0.79,,1.7,0.05,0.06,0.33,1.2,33.0,0.2,21.96,1.88,45.3,5.7
1875,014D783013,014D,56.479033,-62.2032164,86.0,34.0,,9.0,11.0,,140.0,2.2,,4.0,220.0,21.4,110.0,1.5,Routine,014D,56.47891,-62.2041,192.0,1.79,,0.3,,81.8,0.6,0.03,0.49,0.31,111.7,11.7,19.5,0.13,36.14,5.18,2.64,1.18,2.22,3.0,6.45,,,110.0,0.98,,0.03,58.8,2.3,0.3,0.12,141.0,5.32,0.033,1.69,56.4,12.9,0.118,3.2,,14.49,,2.5,1.0,0.16,,2.5,1.3,8.57,0.4,27.4,,0.8,,0.8,0.031,0.14,0.33,1.4,47.0,0.3,25.04,2.32,90.6,1.0
1876,014D783014,014D,56.4456276,-62.2272587,92.0,28.0,2.0,12.0,28.0,,810.0,3.6,,2.0,280.0,13.6,80.0,1.5,Routine,014D,56.44551,-62.22814,134.0,1.65,,0.5,,57.1,0.4,0.03,0.36,0.36,97.1,26.8,14.9,0.2,27.88,4.87,2.31,0.96,3.42,3.8,6.4,,,74.0,0.88,,0.05,45.2,4.7,0.3,0.19,947.0,2.21,0.03,1.23,44.2,16.4,0.128,4.03,,10.87,2.0,4.3,,0.08,,3.5,1.2,7.99,0.3,14.6,,0.82,,1.7,0.041,0.12,0.33,1.1,30.0,0.1,23.34,2.07,84.2,0.5
1877,014D783015,014D,56.4368043,-62.2461694,122.0,46.0,4.0,10.0,6.0,,150.0,2.0,,3.0,310.0,36.2,120.0,2.2,Routine,014D,56.43668,-62.24705,222.0,2.88,,0.5,,58.4,0.6,0.05,0.52,0.51,148.0,6.7,19.4,0.23,46.57,7.17,3.64,1.62,1.94,5.6,9.62,,,125.0,1.31,0.03,0.04,78.6,3.7,0.42,0.18,153.0,3.6,0.042,1.89,70.24,14.2,0.17,5.73,,18.0,,3.4,,0.21,,2.6,2.6,12.09,0.4,25.0,,1.23,,0.5,0.035,0.11,0.5,2.1,35.0,0.2,35.07,2.93,121.5,0.6
1878,014D783016,014D,56.4147377,-62.2655535,70.0,30.0,6.0,9.0,5.0,,80.0,1.2,,,260.0,37,130.0,1.5,Routine,014D,56.41462,-62.26644,231.0,2.91,,0.2,,50.3,0.6,0.05,0.28,0.35,162.0,4.4,17.8,0.24,30.59,6.93,3.13,1.46,1.09,5.0,9.0,,0.03,113.0,1.25,0.02,0.04,78.7,4.0,0.36,0.15,79.0,1.25,0.024,2.35,65.4,11.9,0.165,6.71,,17.11,,3.3,,0.28,0.03,1.8,2.9,10.72,0.5,15.1,,1.14,0.02,0.7,0.035,0.06,0.44,1.3,32.0,0.1,32.42,2.77,69.6,0.9
1879,014D783017,014D,56.4107011,-62.2209655,82.0,32.0,2.0,10.0,15.0,,280.0,1.8,,,300.0,4.4,60.0,1.8,Routine,014D,56.41058,-62.22185,47.0,1.8,0.3,0.2,,39.4,0.5,0.03,0.27,0.13,144.4,15.4,19.2,0.3,32.5,5.24,2.72,1.17,1.74,3.7,6.9,,,53.0,0.98,,0.08,52.2,6.5,0.33,0.26,338.0,1.33,0.038,1.24,51.38,14.2,0.119,3.98,,12.99,,6.7,,0.07,,3.6,0.5,8.78,0.4,15.0,,0.88,,2.4,0.054,0.12,0.35,1.4,31.0,0.1,25.59,2.35,77.6,0.5
1880,014D783018,014D,56.3713027,-62.2280834,108.0,36.0,2.0,9.0,28.0,,900.0,5.4,,4.0,340.0,13,100.0,2.5,Routine,014D,56.37118,-62.22897,206.0,2.55,0.4,0.5,,56.0,0.9,0.05,0.33,0.38,215.5,28.7,20.6,0.25,35.12,8.83,4.47,1.85,5.56,4.9,10.44,,,101.0,1.69,0.03,0.07,92.1,5.9,0.52,0.2,1147.0,4.13,0.036,1.79,82.34,12.0,0.2,6.11,,21.57,,5.0,,0.09,,4.3,1.6,13.35,0.5,16.0,,1.4,,4.5,0.058,0.17,0.62,2.2,48.0,0.5,42.14,3.99,106.5,0.9
1881,014D783019,014D,56.3317266,-62.2341708,80.0,26.0,2.0,6.0,24.0,,740.0,5.5,,,170.0,12.2,80.0,1.7,Routine,014D,56.33161,-62.23505,143.0,1.62,0.1,,,45.2,0.6,0.04,0.19,0.33,149.5,26.1,18.7,0.22,25.19,6.16,3.28,1.41,6.25,3.3,7.77,,,82.0,1.19,,0.05,56.8,4.1,0.41,0.15,946.0,2.62,0.011,1.32,53.21,9.9,0.166,3.88,,13.85,,4.0,,0.1,,3.5,1.8,9.38,0.3,9.1,,0.99,,2.5,0.041,0.17,0.47,1.2,39.0,0.1,31.36,2.93,85.4,0.4
1882,014D783020,014D,56.3026255,-62.2213069,176.0,84.0,2.0,22.0,26.0,0.2,630.0,9.4,,4.0,130.0,35,170.0,2.9,Routine,014D,56.30251,-62.22219,456.0,3.83,,1.5,,55.9,1.3,0.05,0.31,0.83,267.5,29.1,30.8,0.21,87.28,16.42,8.62,3.17,9.58,5.9,18.66,,0.02,197.0,3.09,0.05,0.03,144.7,3.6,1.08,0.16,806.0,4.8,0.009,2.35,122.61,31.8,0.296,5.94,,31.34,,2.7,,0.23,0.02,7.1,4.3,21.29,0.4,18.7,,2.42,,2.9,0.046,0.29,1.24,3.1,52.0,0.2,78.15,8.08,178.7,0.5
1883,014D783022,014D,56.2700518,-62.1885438,110.0,52.0,5.0,18.0,8.0,0.2,140.0,1.45,,2.0,410.0,35.2,120.0,2.4,Routine,014D,56.26993,-62.18943,266.0,3.45,,0.5,,97.2,1.5,0.05,0.36,0.54,203.2,8.1,23.3,0.28,50.49,9.53,4.61,1.81,1.25,4.7,11.31,,0.02,115.0,1.76,0.03,0.05,96.9,5.4,0.51,0.17,120.0,2.3,0.011,2.44,77.85,23.2,0.134,6.77,,20.53,,4.6,1.0,0.25,,2.7,2.7,14.21,0.4,19.4,,1.48,,0.9,0.045,0.1,0.7,2.2,31.0,0.2,45.3,4.03,111.7,0.6
1884,014D783023,014D,56.2335925,-62.2040106,122.0,44.0,4.0,14.0,58.0,,3200.0,8.7,,4.0,430.0,20,100.0,3.5,Routine,014D,56.23348,-62.20489,262.0,3.03,0.5,0.8,,93.9,1.6,0.06,0.31,0.39,292.5,60.6,32.4,0.48,46.12,11.96,5.97,2.19,8.5,5.2,13.81,,,111.0,2.21,0.04,0.1,109.0,8.2,0.75,0.29,3631.0,5.17,0.02,1.36,92.89,19.5,0.214,7.41,,24.42,,9.1,,0.13,0.02,5.0,2.8,16.46,0.4,13.9,,1.8,0.03,3.7,0.057,0.28,0.87,3.4,51.0,0.4,55.72,5.4,124.3,0.4
1885,014D783024,014D,56.2187502,-62.2111554,124.0,40.0,,12.0,82.0,,4500.0,15.4,,3.0,215.0,23.2,120.0,2.5,Routine,014D,56.21863,-62.21204,287.0,2.22,1.0,1.0,,75.8,0.6,0.06,0.19,0.46,145.5,115.4,26.9,0.33,46.44,9.51,5.25,1.57,17.91,3.7,10.9,0.1,,135.0,1.88,0.02,0.04,67.5,4.6,0.7,0.18,6783.0,4.92,0.009,1.05,64.34,19.4,0.328,5.19,,16.26,,5.1,,0.12,0.02,5.4,3.3,12.3,0.4,11.0,,1.48,0.03,3.3,0.04,0.18,0.8,2.2,41.0,0.4,52.22,4.97,130.4,0.3
1886,014D783025,014D,56.2101141,-62.1997248,36.0,16.0,3.0,8.0,7.0,,80.0,1.45,,,410.0,14.4,40.0,1.6,First Field Duplicate,014D,56.21,-62.20061,30.0,0.9,0.4,,,38.5,0.3,0.03,0.35,0.13,52.2,5.3,17.3,0.25,14.21,2.7,1.29,0.5,1.14,3.2,3.74,,0.03,34.0,0.49,,0.06,25.5,4.6,0.15,0.23,69.0,0.63,0.024,1.5,24.02,10.9,0.121,4.24,,6.03,,4.9,,0.08,,1.9,0.6,4.19,0.3,10.8,,0.43,,1.6,0.049,0.06,0.18,1.1,28.0,0.1,13.12,1.09,31.9,1.1
1887,014D783027,014D,56.1770304,-62.2051647,136.0,54.0,2.0,11.0,26.0,,380.0,2.5,,,405.0,42.6,130.0,1.5,Routine,014D,56.17691,-62.20605,109.0,2.61,,0.8,,88.1,0.3,0.03,0.64,0.5,91.7,29.1,12.8,0.18,58.6,5.83,2.62,1.47,2.35,4.2,8.58,,,147.0,1.07,,0.03,46.8,2.5,0.29,0.2,423.0,3.39,0.019,0.85,49.62,15.7,0.473,3.12,,12.04,,2.6,,0.27,,2.1,2.5,9.14,0.1,19.6,,1.01,,0.2,0.018,0.11,0.36,1.3,34.0,,26.98,2.03,133.4,0.1
1888,014D783028,014D,56.1561881,-62.2399188,144.0,48.0,,16.0,108.0,,1240.0,10.6,,4.0,185.0,27.8,110.0,1.8,Routine,014D,56.15607,-62.2408,122.0,1.82,,0.5,,70.7,0.4,0.04,0.4,0.46,106.1,119.0,14.1,0.22,49.94,4.84,2.49,1.36,10.67,3.0,7.21,,,112.0,0.91,,0.03,48.5,2.9,0.28,0.18,1524.0,4.73,0.015,1.01,46.81,22.1,0.348,3.65,,11.79,,3.1,,0.28,,5.3,2.4,8.55,0.2,14.5,,0.83,,1.7,0.029,0.21,0.33,1.6,34.0,0.2,24.37,2.09,135.4,0.2
1889,014D783029,014D,56.1229097,-62.1990095,94.0,26.0,2.0,6.0,18.0,,220.0,5.2,,4.0,325.0,29.8,120.0,2.9,Routine,014D,56.12279,-62.19989,138.0,2.07,,1.7,,76.2,1.2,0.07,0.43,0.27,169.2,16.2,25.4,0.27,24.99,5.81,3.03,1.61,5.19,5.2,8.5,,,98.0,1.13,0.03,0.04,92.9,7.2,0.42,0.22,211.0,5.69,0.014,2.49,74.38,8.5,0.212,5.46,,19.94,,4.3,,0.25,,4.4,1.7,11.02,0.5,15.9,,0.99,,2.9,0.054,0.17,0.43,2.4,66.0,0.5,29.23,2.63,88.0,0.7
1890,014D783030,014D,56.0765485,-62.1993117,78.0,28.0,2.0,8.0,12.0,,810.0,3.5,,4.0,420.0,3.8,40.0,9.6,Routine,014D,56.07643,-62.20019,41.0,0.88,1.6,0.7,,70.3,0.6,0.05,0.28,0.15,147.0,10.5,16.7,0.36,24.81,5.29,2.95,1.0,3.59,3.0,7.04,0.1,0.03,20.0,1.01,0.02,0.1,63.0,11.7,0.38,0.25,953.0,4.79,0.016,1.47,55.67,10.4,0.147,4.21,,14.83,,9.3,,,,3.4,0.4,9.04,0.3,8.7,,0.91,,7.6,0.063,0.15,0.37,7.9,31.0,0.5,26.4,2.53,74.9,1.1
1891,014D783031,014D,56.038251,-62.200216,54.0,8.0,3.0,4.0,6.0,,220.0,1.8,,,510.0,2.8,30.0,2.0,Routine,014D,56.03814,-62.2011,24.0,0.66,0.3,0.9,,86.0,0.3,0.04,0.4,0.1,121.9,4.3,9.9,0.29,7.46,5.06,2.49,0.76,1.95,2.7,7.01,,0.05,14.0,0.92,0.02,0.09,55.7,7.9,0.31,0.21,235.0,1.18,0.035,1.55,49.25,4.8,0.134,4.28,,12.62,,7.2,1.0,,,3.3,0.2,8.59,0.4,12.9,,0.85,,8.4,0.061,0.08,0.34,1.3,21.0,0.7,23.3,2.32,52.5,2.1
1892,014D783033,014D,56.0138596,-62.2062852,140.0,12.0,4.0,4.0,6.0,,230.0,1.9,,5.0,650.0,17.8,90.0,3.6,Routine,014D,56.01375,-62.20717,111.0,1.61,,0.4,,76.2,1.9,0.04,0.52,0.66,250.9,5.6,9.5,0.21,11.13,12.7,6.35,1.54,1.92,3.4,15.37,,,70.0,2.4,0.03,0.05,111.5,13.5,0.81,0.14,267.0,6.41,0.024,0.93,102.68,5.5,0.111,5.57,,26.28,,3.2,,0.29,,2.0,1.2,18.17,0.4,16.7,,2.09,,1.0,0.025,0.1,0.91,3.3,26.0,1.1,58.92,5.69,144.1,0.2
1893,014D783034,014D,56.0107624,-62.1513025,184.0,26.0,4.0,6.0,28.0,0.3,2900.0,13.8,,5.0,325.0,35.8,200.0,5.0,Routine,014D,56.01065,-62.15219,508.0,3.5,,1.0,,119.7,2.4,0.06,0.35,0.7,558.1,31.6,16.1,0.2,25.15,30.84,16.13,3.51,14.82,4.4,34.17,,0.02,189.0,6.0,0.07,0.02,285.6,2.9,1.97,0.07,3402.0,8.8,0.009,2.02,226.23,8.8,0.393,8.38,,63.86,,2.0,,0.2,0.02,5.2,3.6,39.2,0.3,22.0,,4.88,0.02,7.2,0.034,0.3,2.34,5.1,37.0,0.3,160.73,14.6,179.7,0.7
1894,014D783035,014D,56.0375246,-62.1572004,68.0,14.0,3.0,4.0,10.0,,1180.0,3.2,,3.0,520.0,3.4,50.0,2.9,Routine,014D,56.03741,-62.15808,80.0,1.06,0.7,0.8,,135.1,0.7,0.05,0.45,0.16,176.8,9.1,15.1,0.48,13.18,6.61,3.27,1.11,3.54,3.9,9.04,,0.04,33.0,1.17,0.03,0.14,79.3,9.5,0.4,0.28,1430.0,3.96,0.045,2.09,66.99,7.1,0.186,5.76,,18.45,,11.8,,0.03,,4.2,0.5,10.96,0.6,16.9,,1.1,0.02,10.3,0.074,0.16,0.46,2.2,31.0,0.4,30.92,2.85,69.6,2.1
1895,014D783036,014D,56.0889796,-62.2711827,158.0,32.0,3.0,9.0,23.0,,320.0,9.4,1.0,10.0,170.0,30.6,90.0,5.8,Routine,014D,56.08886,-62.27206,289.0,2.24,3.1,0.7,,66.7,1.3,0.08,0.26,0.57,234.4,23.9,23.5,0.28,30.95,8.73,4.64,1.93,10.07,3.6,11.07,,,106.0,1.63,0.03,0.04,101.5,3.6,0.63,0.12,423.0,14.86,0.008,1.79,91.29,12.7,0.214,5.53,,23.55,,3.4,,0.21,0.03,4.2,2.6,14.79,0.3,14.2,,1.46,,3.0,0.037,0.23,0.66,5.5,47.0,0.6,41.47,4.31,160.7,0.3
1896,014D783037,014D,56.1030271,-62.2856925,90.0,30.0,4.0,9.0,10.0,,150.0,1.6,,,270.0,27.4,80.0,6.1,Routine,014D,56.10291,-62.28657,273.0,1.64,,0.9,,76.6,0.8,0.05,0.38,0.28,163.6,10.1,21.1,0.36,31.59,7.67,3.87,1.56,1.46,4.0,9.65,,0.02,89.0,1.46,,0.07,87.1,5.7,0.48,0.17,156.0,4.0,0.012,2.2,73.17,13.9,0.198,5.21,,20.38,,6.2,,0.21,,2.7,1.8,12.3,0.4,15.4,,1.25,,1.5,0.046,0.12,0.53,5.6,35.0,0.4,34.88,3.39,95.6,0.6
1897,014D783038,014D,56.1039961,-62.3320262,116.0,28.0,2.0,8.0,38.0,,870.0,11.0,,10.0,185.0,22.6,100.0,4.6,Routine,014D,56.10388,-62.3329,283.0,2.19,1.1,0.9,,83.3,1.3,0.08,0.26,0.48,308.2,40.9,24.8,0.37,30.58,9.08,4.91,2.29,12.76,4.4,12.79,,,97.0,1.76,0.02,0.05,125.8,5.8,0.68,0.15,1191.0,13.22,0.01,2.17,108.77,12.6,0.225,7.2,,29.74,,4.3,1.0,0.15,,4.1,2.2,17.4,0.4,14.3,,1.6,0.02,5.8,0.049,0.36,0.7,4.4,61.0,0.6,42.84,4.63,130.4,0.4
1898,014D783039,014D,56.1220169,-62.4090189,86.0,30.0,3.0,7.0,6.0,,80.0,1.5,,3.0,250.0,14,30.0,3.6,Routine,014D,56.1219,-62.40989,71.0,0.97,0.4,0.4,,52.6,0.6,0.06,0.28,0.26,152.7,4.1,12.1,0.34,27.25,5.21,2.64,1.3,1.31,2.3,7.65,,,36.0,0.94,,0.07,77.6,7.2,0.35,0.16,75.0,3.02,0.015,1.82,65.09,9.5,0.097,4.08,,17.52,,6.4,,0.13,0.03,2.0,0.6,10.39,0.4,11.2,,0.9,,3.1,0.038,0.13,0.35,3.0,27.0,0.4,23.54,2.32,88.0,0.6
1899,014D783040,014D,56.1579434,-62.4214448,114.0,28.0,3.0,12.0,8.0,,140.0,2.3,,,235.0,37.2,80.0,1.6,Routine,014D,56.15783,-62.42232,153.0,1.84,,0.4,,69.0,0.6,0.05,0.3,0.36,97.1,7.7,22.2,0.28,25.99,4.66,2.27,1.09,2.24,3.5,6.3,,,82.0,0.86,0.03,0.06,43.8,4.6,0.3,0.17,143.0,1.71,0.01,1.6,45.38,16.1,0.129,3.65,,11.31,,4.9,,0.34,,4.1,1.7,7.83,0.3,19.1,,0.76,,0.6,0.036,0.09,0.31,1.2,35.0,0.1,21.89,2.14,120.3,0.4
1900,014D783042,014D,56.1708981,-62.4211375,200.0,46.0,,15.0,15.0,,1840.0,7.8,,3.0,355.0,27.6,130.0,2.3,Routine,014D,56.17078,-62.42201,255.0,2.29,0.2,1.0,,89.4,0.7,0.05,0.48,0.65,183.8,17.0,23.2,0.33,48.57,9.5,4.93,1.9,8.44,4.0,12.18,0.1,,144.0,1.76,0.03,0.05,89.7,5.4,0.65,0.19,1860.0,4.0,0.012,1.73,81.15,22.2,0.324,4.43,,21.47,,5.2,,0.2,,8.8,1.9,14.87,0.4,18.6,,1.51,0.03,3.5,0.044,0.23,0.72,2.0,42.0,0.2,40.69,4.56,224.0,0.5
1901,014D783043,014D,56.1745445,-62.4285401,290.0,66.0,,13.0,34.0,,520.0,11.8,,2.0,230.0,28,150.0,1.9,First Field Duplicate,014D,56.17443,-62.42941,240.0,2.02,,0.9,,90.9,0.8,0.05,0.39,0.68,169.4,39.1,18.2,0.33,72.62,9.82,5.12,2.01,12.88,3.0,12.81,0.2,,162.0,1.85,0.03,0.05,82.8,3.8,0.76,0.17,706.0,3.7,0.014,1.41,78.6,19.7,0.402,4.08,,19.99,,5.1,1.0,0.21,,13.0,2.6,13.94,0.3,16.6,,1.64,,4.3,0.034,0.26,0.73,1.7,38.0,0.2,48.15,4.87,271.7,0.5
1902,014D783045,014D,56.2008216,-62.4219765,100.0,36.0,3.0,16.0,92.0,,1830.0,5.6,,2.0,315.0,20.4,140.0,1.9,Routine,014D,56.2007,-62.42285,110.0,1.45,0.3,0.6,,92.2,0.5,0.06,0.44,0.38,113.5,96.0,14.9,0.25,36.8,5.18,2.58,1.13,5.8,3.2,6.6,,,121.0,1.0,,0.06,51.3,4.0,0.32,0.2,2183.0,2.24,0.034,1.08,49.24,21.4,0.265,6.65,,12.85,,4.9,,0.18,0.04,3.8,1.3,8.16,0.4,16.6,,0.85,,2.4,0.038,0.2,0.36,1.4,34.0,0.1,24.7,2.29,103.4,0.3
1903,014D783046,014D,56.2199693,-62.381309,62.0,30.0,6.0,22.0,11.0,,170.0,2.15,,2.0,345.0,10.6,70.0,1.6,Routine,014D,56.21985,-62.38218,77.0,1.34,0.4,1.5,,94.0,0.6,0.06,0.4,0.17,101.1,9.3,23.9,0.44,26.86,4.06,1.97,0.89,1.98,4.8,5.22,,0.03,58.0,0.74,0.02,0.11,49.5,6.9,0.24,0.29,146.0,1.74,0.033,2.19,42.91,27.0,0.11,7.16,,11.66,,8.9,,0.06,,3.4,0.7,7.36,0.5,16.4,,0.68,0.03,3.2,0.068,0.12,0.28,1.4,39.0,0.1,19.3,1.84,60.4,1.2
1904,014D783047,014D,56.2422158,-62.3653636,72.0,32.0,4.0,10.0,11.0,,180.0,2.05,,,235.0,6.4,70.0,2.8,Routine,014D,56.2421,-62.36624,156.0,1.64,0.2,0.7,,81.1,0.5,0.06,0.25,0.17,186.0,11.8,25.0,0.6,34.38,7.24,3.67,1.55,2.28,4.7,9.19,,0.02,57.0,1.32,0.03,0.13,75.5,10.0,0.45,0.31,186.0,2.45,0.024,1.89,67.03,13.6,0.141,6.05,,18.09,,10.8,,0.08,,3.9,1.1,12.0,0.5,11.0,,1.22,0.03,4.4,0.071,0.15,0.52,2.3,39.0,0.3,32.55,3.3,79.4,0.7
1905,014D783048,014D,56.2559218,-62.3139211,112.0,32.0,6.0,6.0,8.0,,180.0,2.8,,6.0,370.0,29.8,120.0,3.9,Routine,014D,56.2558,-62.3148,360.0,2.53,,0.9,,84.4,1.7,0.06,0.35,0.47,283.4,8.1,22.0,0.38,31.85,17.38,8.5,3.28,2.88,6.5,21.81,,,124.0,3.27,0.05,0.06,152.8,8.4,1.02,0.25,186.0,8.08,0.014,2.5,135.49,10.1,0.229,8.4,,35.52,,5.2,2.0,0.2,,3.8,3.0,24.53,0.6,16.7,,2.8,,1.9,0.048,0.12,1.19,3.8,42.0,0.2,82.51,7.55,116.7,0.7
